Year,LSOA Code,Population
2019,E01025048,1456
2019,E01025049,1590
2019,E01025050,1527
2019,E01025051,1546
2019,E01025052,1620
2019,E01025053,1510
2019,E01025054,1644
2019,E01025055,1470
2019,E01025056,1241
2019,E01025057,1677
2019,E01025058,1458
2019,E01025059,1718
2019,E01025060,1503
2019,E01025061,1454
2019,E01025062,1593
2019,E01025063,1514
2019,E01025064,1644
2019,E01025065,1704
2019,E01025066,1578
2019,E01025067,1421
2019,E01025068,1498
2019,E01025069,1434
2019,E01025070,1165
2019,E01025071,1319
2019,E01025072,1347
2019,E01025073,1255
2019,E01025074,1338
2019,E01025075,1728
2019,E01025076,1343
2019,E01025077,1349
2019,E01025078,1407
2019,E01025079,1559
2019,E01025080,1622
2019,E01025081,1633
2019,E01025082,1751
2019,E01025083,2295
2019,E01025084,1615
2019,E01033231,3182
2019,E01025085,1392
2019,E01025086,1423
2019,E01025087,1305
2019,E01025088,1084
2019,E01025089,1392
2019,E01025090,1615
2019,E01025091,1586
2019,E01025092,1218
2019,E01025093,2207
2019,E01025094,1402
2019,E01025095,2749
2019,E01025096,1580
2019,E01025097,1565
2019,E01025098,1318
2019,E01025099,1768
2019,E01025100,2285
2019,E01025101,1491
2019,E01025102,1748
2019,E01025103,1327
2019,E01025105,6764
2019,E01025106,2122
2019,E01025107,1623
2019,E01025108,1426
2019,E01025109,1146
2019,E01025110,1553
2019,E01025111,1811
2019,E01025112,1645
2019,E01025113,1563
2019,E01025114,1546
2019,E01025115,1560
2019,E01025116,1270
2019,E01025117,1400
2019,E01025118,1184
2019,E01025119,1443
2019,E01025120,1645
2019,E01025121,2149
2019,E01025122,1673
2019,E01025123,2669
2019,E01025124,1622
2019,E01025125,1489
2019,E01025126,2054
2019,E01025127,1413
2019,E01025128,1468
2019,E01025129,1468
2019,E01025130,2221
2019,E01025131,1613
2019,E01025132,1523
2019,E01025133,1481
2019,E01025136,1678
2019,E01025137,1399
2019,E01025138,1398
2019,E01025139,1707
2019,E01025140,1450
2019,E01025141,1463
2019,E01025142,1410
2019,E01025143,1473
2019,E01025144,1948
2019,E01025145,1507
2019,E01025146,2024
2019,E01025147,1606
2019,E01025148,2053
2019,E01025149,2156
2019,E01025150,1485
2019,E01025151,1642
2019,E01025152,1570
2019,E01025153,1270
2019,E01025154,1315
2019,E01025155,1317
2019,E01025156,1246
2019,E01025157,1178
2019,E01025158,1412
2019,E01025159,1343
2019,E01025160,1378
2019,E01025161,1119
2019,E01025162,1378
2019,E01025163,1347
2019,E01025164,1372
2019,E01025165,1515
2019,E01025166,1234
2019,E01025167,1342
2019,E01025168,1068
2019,E01025169,1218
2019,E01025170,1614
2019,E01025171,1899
2019,E01025172,1495
2019,E01025173,1710
2019,E01033071,1775
2019,E01033072,2565
2019,E01033073,1960
2019,E01025174,1386
2019,E01025175,1454
2019,E01025176,2028
2019,E01025177,1724
2019,E01025178,1830
2019,E01025179,1553
2019,E01025180,1870
2019,E01025181,1572
2019,E01025182,1662
2019,E01025183,1779
2019,E01025184,1914
2019,E01025185,2096
2019,E01025186,1827
2019,E01025187,1596
2019,E01025188,2154
2019,E01025189,1727
2019,E01025190,1614
2019,E01025191,1288
2019,E01025192,1459
2019,E01025193,1274
2019,E01025194,1343
2019,E01025195,1169
2019,E01025196,1642
2019,E01025197,1244
2019,E01025198,1475
2019,E01025199,1766
2019,E01025200,1494
2019,E01025201,1554
2019,E01025202,1354
2019,E01025203,1601
2019,E01025204,1691
2019,E01025205,1439
2019,E01025206,1118
2019,E01025207,1145
2019,E01025208,1231
2019,E01025209,1677
2019,E01025210,1905
2019,E01025211,1388
2019,E01025212,1390
2019,E01025213,1276
2019,E01025214,1401
2019,E01025215,1468
2019,E01025216,2318
2019,E01025217,1721
2019,E01025218,1298
2019,E01025219,1506
2019,E01025220,1659
2019,E01025221,1387
2019,E01025222,1511
2019,E01025223,1414
2019,E01025224,2338
2019,E01025225,1716
2019,E01025226,1516
2019,E01025227,2073
2019,E01025228,1619
2019,E01025229,2435
2019,E01025230,2023
2019,E01025231,1277
2019,E01025232,1525
2019,E01025233,1284
2019,E01025234,1423
2019,E01025235,1761
2019,E01025236,1519
2019,E01025237,1507
2019,E01025238,1462
2019,E01025239,1367
2019,E01025240,1568
2019,E01025241,1540
2019,E01025242,1520
2019,E01025243,1908
2019,E01025244,1615
2019,E01025245,2701
2019,E01025246,1663
2019,E01025247,1797
2019,E01025248,1348
2019,E01025249,973
2019,E01025250,1764
2019,E01025251,1543
2019,E01025252,1318
2019,E01025253,1698
2019,E01025254,1131
2019,E01025255,1479
2019,E01025256,1529
2019,E01025257,1321
2019,E01025258,1406
2019,E01025259,2328
2019,E01025260,1577
2019,E01025261,1316
2019,E01025262,1562
2019,E01025263,1489
2019,E01025264,1394
2019,E01025265,1385
2019,E01025266,1207
2019,E01025267,1349
2019,E01025268,1840
2019,E01025269,1800
2019,E01025270,1560
2019,E01025271,1488
2019,E01025272,1873
2019,E01025273,1248
2019,E01025274,1849
2019,E01025275,1647
2019,E01025276,1780
2019,E01025277,1795
2019,E01025278,2699
2019,E01025279,2092
2019,E01025280,2729
2019,E01025281,1466
2019,E01025282,1628
2019,E01025283,1788
2019,E01025284,1722
2019,E01025285,1325
2019,E01025286,1825
2019,E01025287,2042
2019,E01025288,1833
2019,E01025289,1586
2019,E01025290,1579
2019,E01025291,1237
2019,E01025292,3354
2019,E01025293,2248
2019,E01025294,1983
2019,E01025295,2891
2019,E01025296,2003
2019,E01025297,2047
2019,E01025298,1753
2019,E01025299,1417
2019,E01025300,1004
2019,E01025301,1041
2019,E01025302,1133
2019,E01025303,1301
2019,E01025304,1843
2019,E01025305,1608
2019,E01025306,1916
2019,E01025308,1580
2019,E01025309,1224
2019,E01025310,1454
2019,E01025311,1238
2019,E01025312,1579
2019,E01025313,2240
2019,E01025314,2707
2019,E01033223,2242
2019,E01033224,1158
2019,E01033226,1186
2019,E01025315,1577
2019,E01025316,1590
2019,E01025317,1144
2019,E01025318,1216
2019,E01025319,2079
2019,E01025320,1317
2019,E01025321,1302
2019,E01025322,1443
2019,E01025323,1153
2019,E01025324,1376
2019,E01025325,1656
2019,E01025326,1409
2019,E01025327,1434
2019,E01025328,1417
2019,E01025329,2222
2019,E01025330,1446
2019,E01025331,1345
2019,E01025332,1020
2019,E01025333,1453
2019,E01025334,1699
2019,E01025335,1348
2019,E01025336,1032
2019,E01025337,1482
2019,E01025338,1582
2019,E01025339,2131
2019,E01025340,1442
2019,E01025341,1242
2019,E01025342,1606
2019,E01025343,1565
2019,E01025344,1385
2019,E01025345,1539
2019,E01025346,1581
2019,E01025347,1720
2019,E01025348,1604
2019,E01025349,1442
2019,E01025350,1509
2019,E01025351,2861
2019,E01025352,1474
2019,E01025353,1064
2019,E01025354,1981
2019,E01025355,2459
2019,E01025356,1482
2019,E01025357,1394
2019,E01025358,2270
2019,E01025359,1699
2019,E01025360,2124
2019,E01025361,2080
2019,E01025362,2092
2019,E01025363,1417
2019,E01025364,1344
2019,E01025365,1508
2019,E01025366,1542
2019,E01025367,1874
2019,E01025368,1608
2019,E01025369,1284
2019,E01025370,1218
2019,E01025371,1519
2019,E01025373,1746
2019,E01025374,1481
2019,E01025375,1623
2019,E01025376,2439
2019,E01025377,1579
2019,E01025378,1539
2019,E01025379,1508
2019,E01025380,1520
2019,E01025381,1536
2019,E01025382,1783
2019,E01025383,2915
2019,E01025384,1254
2019,E01025385,1237
2019,E01025387,1710
2019,E01025388,1524
2019,E01025389,1314
2019,E01025390,1079
2019,E01025391,1526
2019,E01025392,1286
2019,E01025393,1388
2019,E01025394,1597
2019,E01025395,1534
2019,E01025396,1401
2019,E01025397,1748
2019,E01025398,1496
2019,E01033281,2805
2019,E01025399,1580
2019,E01025400,2018
2019,E01025401,1457
2019,E01025402,1757
2019,E01025403,2216
2019,E01025404,1164
2019,E01025405,1105
2019,E01025406,1171
2019,E01025407,2013
2019,E01025408,1462
2019,E01025409,1272
2019,E01025410,1338
2019,E01025411,2206
2019,E01025412,1440
2019,E01025413,1796
2019,E01025414,1505
2019,E01025415,2109
2019,E01025416,1514
2019,E01025417,1525
2019,E01025418,1457
2019,E01025419,1521
2019,E01025420,3146
2019,E01025421,2644
2019,E01025422,1478
2019,E01025423,1297
2019,E01025424,1292
2019,E01025425,1302
2019,E01025426,1222
2019,E01025427,1285
2019,E01025428,1610
2019,E01025429,1500
2019,E01025430,1922
2019,E01025431,2002
2019,E01025433,1570
2019,E01025434,1861
2019,E01025435,1482
2019,E01025436,2238
2019,E01025437,1954
2019,E01025438,1324
2019,E01025439,1448
2019,E01025440,1405
2019,E01025441,1421
2019,E01025442,1084
2019,E01025443,1243
2019,E01025444,1257
2019,E01025445,1425
2019,E01025446,1501
2019,E01025447,1208
2019,E01025448,1519
2019,E01025449,995
2019,E01025450,919
2019,E01025451,1866
2019,E01025452,1736
2019,E01025453,1672
2019,E01025454,1317
2019,E01025455,1542
2019,E01025456,1291
2019,E01025457,1362
2019,E01025458,1541
2019,E01025459,1688
2019,E01025460,2005
2019,E01025461,1978
2019,E01025462,1815
2019,E01025463,1330
2019,E01025464,1209
2019,E01025465,1120
2019,E01025466,1545
2019,E01025467,1859
2019,E01032928,2734
2019,E01032929,998
2019,E01025468,1618
2019,E01025469,1519
2019,E01025470,1626
2019,E01025471,1502
2019,E01025472,1459
2019,E01025473,1384
2019,E01025474,1216
2019,E01025475,1380
2019,E01025476,1435
2019,E01025477,1235
2019,E01025478,1123
2019,E01025479,1933
2019,E01025480,1358
2019,E01025481,1457
2019,E01025482,1554
2019,E01025483,2463
2019,E01025484,2061
2019,E01025485,1629
2019,E01025486,1513
2019,E01025487,1640
2019,E01025488,2267
2019,E01025489,1460
2019,E01025490,2487
2019,E01025491,2706
2019,E01025492,1289
2019,E01025493,1618
2019,E01025494,1676
2019,E01025495,2058
2019,E01025496,1136
2019,E01025497,1440
2019,E01025498,1352
2019,E01025499,1381
2019,E01025500,1656
2019,E01025501,1054
2019,E01025502,1492
2019,E01025503,1354
2019,E01025504,1241
2019,E01025505,1362
2019,E01025506,1922
2019,E01025507,1795
2019,E01025508,1525
2019,E01025509,1207
2019,E01025510,1392
2019,E01025511,1146
2019,E01025512,1295
2019,E01025513,2019
2019,E01025514,2315
2019,E01025515,1699
2019,E01025516,1456
2019,E01025517,1711
2019,E01025518,1416
2019,E01025519,1227
2019,E01025520,1229
2019,E01025521,1691
2019,E01025522,1148
2019,E01025523,1688
2019,E01025524,1541
2019,E01025525,1661
2019,E01025526,1515
2019,E01025527,1401
2019,E01025528,1918
2019,E01025529,2031
2019,E01025530,1476
2019,E01025531,1041
2019,E01025532,1643
2019,E01025533,1627
2019,E01025534,1806
2019,E01025535,1632
2019,E01025536,1462
2019,E01025537,1496
2019,E01025538,1566
2019,E01025539,1312
2019,E01025540,1163
2019,E01025541,2363
2019,E01025542,1746
2019,E01025543,1804
2019,E01025544,1541
2019,E01025545,2118
2019,E01025546,1587
2019,E01025547,2105
2019,E01025548,1575
2019,E01025549,2432
2019,E01025550,1608
2019,E01025551,1243
2019,E01025552,1297
2019,E01025553,2772
2019,E01025554,1443
2019,E01025555,1442
2019,E01025556,1603
2019,E01025557,1562
2019,E01025558,1672
2019,E01025559,1987
2019,E01025560,1328
2019,E01025561,1506
2019,E01025562,2259
2019,E01025563,1134
2019,E01025564,1905
2019,E01025565,1591
2019,E01025566,2260
2019,E01025567,1595
2019,E01025568,1914
2019,E01025569,1902
2019,E01025570,1270
2019,E01025571,1409
2019,E01025572,1383
2019,E01025573,1335
2019,E01025574,1558
2019,E01025575,1692
2019,E01025576,2407
2019,E01025577,1463
2019,E01025578,1632
2019,E01025579,1393
2019,E01025580,1230
2019,E01025581,1241
2019,E01025582,1219
2019,E01025583,1225
2019,E01025584,1442
2019,E01025585,2699
2019,E01025586,1565
2019,E01025587,1499
2019,E01025588,1391
2019,E01025589,1226
2019,E01025590,1557
2019,E01025591,1557
2019,E01025592,1351
2019,E01025593,1806
2019,E01025594,1576
2019,E01025595,1436
2019,E01025596,2068
2019,E01025597,1167
2019,E01025598,1391
2019,E01025599,947
2019,E01025600,1518
2019,E01025601,1346
2019,E01025602,1576
2019,E01025603,1504
2019,E01025604,1416
2019,E01025605,1306
2019,E01025606,1283
2019,E01025607,1736
2019,E01025608,1643
2019,E01025609,2334
2020,E01012571,1815
2020,E01012572,1510
2020,E01012573,1681
2020,E01012574,1408
2020,E01012575,1248
2020,E01012576,1923
2020,E01012577,2004
2020,E01012578,1900
2020,E01012579,1685
2020,E01012580,2058
2020,E01012581,1253
2020,E01012582,1651
2020,E01012583,1725
2020,E01012584,1643
2020,E01012585,1656
2020,E01012586,1678
2020,E01012587,2164
2020,E01012588,2168
2020,E01012589,1287
2020,E01012590,1311
2020,E01012591,1473
2020,E01012592,1829
2020,E01012593,1663
2020,E01012594,1490
2020,E01012595,2393
2020,E01012596,1902
2020,E01012597,1722
2020,E01012598,2942
2020,E01012599,1319
2020,E01012600,1402
2020,E01012601,1486
2020,E01012602,1544
2020,E01012603,1632
2020,E01012604,1590
2020,E01012605,2321
2020,E01012606,1612
2020,E01012607,1489
2020,E01012608,2374
2020,E01012609,1457
2020,E01012610,1221
2020,E01012611,1009
2020,E01012612,1353
2020,E01012613,1587
2020,E01012614,1557
2020,E01012615,1379
2020,E01012616,1697
2020,E01012617,1234
2020,E01012618,1482
2020,E01012619,1426
2020,E01012620,1393
2020,E01012621,1358
2020,E01012622,1610
2020,E01012623,1459
2020,E01012624,1378
2020,E01012625,1709
2020,E01012628,1163
2020,E01012629,1279
2020,E01012630,2353
2020,E01012631,1466
2020,E01012632,2087
2020,E01012633,1611
2020,E01012634,1509
2020,E01012635,1815
2020,E01012636,1670
2020,E01012637,1698
2020,E01012638,1595
2020,E01012639,1868
2020,E01012640,1800
2020,E01012641,1749
2020,E01012642,1851
2020,E01012643,1712
2020,E01012644,2417
2020,E01012645,1985
2020,E01012646,1503
2020,E01012647,1639
2020,E01012648,1141
2020,E01012649,1455
2020,E01012650,1290
2020,E01012651,1649
2020,E01012652,1444
2020,E01012653,1448
2020,E01012654,1760
2020,E01012655,2143
2020,E01012656,1798
2020,E01012657,2189
2020,E01012658,1798
2020,E01012659,1364
2020,E01012660,1012
2020,E01012661,1411
2020,E01032485,1809
2020,E01032486,1289
2020,E01012662,1427
2020,E01012663,1543
2020,E01012664,1621
2020,E01012665,1687
2020,E01012666,1403
2020,E01012667,1491
2020,E01012668,1582
2020,E01012669,1815
2020,E01012670,1403
2020,E01012671,1403
2020,E01012672,1444
2020,E01012673,1413
2020,E01012674,1682
2020,E01012675,1581
2020,E01012676,1341
2020,E01012677,1341
2020,E01012678,1194
2020,E01012679,1433
2020,E01012680,1387
2020,E01012681,1551
2020,E01012682,1420
2020,E01012683,1380
2020,E01012684,1440
2020,E01012685,1456
2020,E01012686,1392
2020,E01012687,1406
2020,E01012688,1081
2020,E01012689,1254
2020,E01012690,1589
2020,E01012691,1957
2020,E01012692,1634
2020,E01012693,1534
2020,E01012694,1279
2020,E01012695,1319
2020,E01012696,1517
2020,E01012697,1295
2020,E01012698,1600
2020,E01012699,1699
2020,E01012700,1717
2020,E01012701,1526
2020,E01012702,1425
2020,E01012703,1484
2020,E01012704,1934
2020,E01012705,1561
2020,E01012706,1489
2020,E01012707,1210
2020,E01012708,1256
2020,E01012709,1586
2020,E01012710,1166
2020,E01012711,1401
2020,E01012712,1633
2020,E01012713,1866
2020,E01012714,1678
2020,E01012715,1443
2020,E01012716,1383
2020,E01012717,1596
2020,E01012718,1607
2020,E01012719,1395
2020,E01012720,1688
2020,E01012721,1759
2020,E01012722,1239
2020,E01012723,1398
2020,E01012724,1448
2020,E01012725,1404
2020,E01012726,1705
2020,E01012727,1530
2020,E01012728,1489
2020,E01012729,1522
2020,E01012730,1899
2020,E01012731,1475
2020,E01012732,1654
2020,E01012733,1048
2020,E01012734,1347
2020,E01012735,1234
2020,E01012736,1268
2020,E01012737,1517
2020,E01012738,1300
2020,E01012739,1393
2020,E01012740,1441
2020,E01012741,1276
2020,E01012742,1037
2020,E01012743,1642
2020,E01012744,1587
2020,E01012745,1605
2020,E01012746,1730
2020,E01012747,1447
2020,E01012748,1452
2020,E01012749,1608
2020,E01012750,1637
2020,E01012751,1403
2020,E01012752,1232
2020,E01012753,1138
2020,E01012754,1150
2020,E01012755,1329
2020,E01024855,1423
2020,E01024856,1914
2020,E01024857,1604
2020,E01024858,1497
2020,E01024859,1418
2020,E01024860,1352
2020,E01024861,1069
2020,E01024862,1420
2020,E01024863,1409
2020,E01024864,1522
2020,E01024865,1384
2020,E01024866,1655
2020,E01024867,1385
2020,E01024868,1213
2020,E01024869,1318
2020,E01024870,1101
2020,E01024871,1361
2020,E01024872,1500
2020,E01024873,1270
2020,E01024874,1122
2020,E01024875,1700
2020,E01024876,1655
2020,E01024877,1807
2020,E01024878,1859
2020,E01024879,1350
2020,E01024880,1534
2020,E01024881,1411
2020,E01024882,1347
2020,E01024883,1499
2020,E01024884,1640
2020,E01024885,1663
2020,E01024886,1507
2020,E01024887,1453
2020,E01024888,1651
2020,E01024889,1205
2020,E01024890,1554
2020,E01024891,1918
2020,E01024892,1466
2020,E01024893,1636
2020,E01024894,1482
2020,E01024895,1638
2020,E01024896,1260
2020,E01024897,1358
2020,E01024898,1725
2020,E01024899,1594
2020,E01024900,1722
2020,E01024901,1659
2020,E01024902,1809
2020,E01024903,1175
2020,E01024904,1676
2020,E01024905,1160
2020,E01024906,2025
2020,E01024907,1245
2020,E01024908,1349
2020,E01024909,1649
2020,E01024910,1406
2020,E01024911,1773
2020,E01024912,1298
2020,E01024913,1216
2020,E01024914,1333
2020,E01024915,2742
2020,E01024916,1824
2020,E01024917,1830
2020,E01024918,1809
2020,E01024919,6190
2020,E01024920,1917
2020,E01024921,1924
2020,E01024922,1470
2020,E01024923,1270
2020,E01024924,1412
2020,E01024925,1801
2020,E01024926,2387
2020,E01024927,1688
2020,E01024928,1456
2020,E01024929,1274
2020,E01024930,1523
2020,E01024931,1422
2020,E01024932,993
2020,E01024933,1303
2020,E01024934,1729
2020,E01024935,1357
2020,E01024936,1718
2020,E01024937,1470
2020,E01024938,2026
2020,E01024939,2246
2020,E01024940,1986
2020,E01024941,1927
2020,E01024942,1784
2020,E01024943,2293
2020,E01024944,2202
2020,E01024945,3172
2020,E01024946,1188
2020,E01024947,1333
2020,E01024948,1688
2020,E01024949,3330
2020,E01024950,1384
2020,E01024951,1299
2020,E01024952,1317
2020,E01024953,1370
2020,E01024954,1568
2020,E01024955,1459
2020,E01024956,1721
2020,E01024957,2380
2020,E01024958,1367
2020,E01024959,2004
2020,E01024960,1820
2020,E01024961,1597
2020,E01024962,1546
2020,E01024963,1571
2020,E01024964,1588
2020,E01024965,1451
2020,E01024966,1926
2020,E01024967,1180
2020,E01024968,2273
2020,E01024969,1299
2020,E01024970,1317
2020,E01024971,1286
2020,E01024972,1128
2020,E01024973,2174
2020,E01024974,1596
2020,E01024975,3018
2020,E01024976,1740
2020,E01024977,2680
2020,E01024978,1309
2020,E01024979,1370
2020,E01024980,1448
2020,E01024981,1379
2020,E01024982,1416
2020,E01024983,1559
2020,E01024984,1454
2020,E01024985,1353
2020,E01024986,1640
2020,E01024987,1402
2020,E01024988,1586
2020,E01024989,1523
2020,E01024990,1347
2020,E01024991,1114
2020,E01024992,1499
2020,E01024993,1533
2020,E01024994,1583
2020,E01024995,1315
2020,E01024996,1226
2020,E01024997,1456
2020,E01024998,1820
2020,E01024999,1480
2020,E01025000,1244
2020,E01025001,1959
2020,E01025002,1380
2020,E01025003,1662
2020,E01025004,1396
2020,E01025005,1508
2020,E01025006,1315
2020,E01025007,1760
2020,E01025008,1144
2020,E01025009,1614
2020,E01025010,1775
2020,E01025011,1557
2020,E01025012,2570
2020,E01025013,1802
2020,E01025014,1723
2020,E01025015,1442
2020,E01025016,2508
2020,E01025017,1416
2020,E01025018,1223
2020,E01025019,1798
2020,E01025020,1478
2020,E01025021,1463
2020,E01025022,2143
2020,E01025023,1256
2020,E01025024,1883
2020,E01025025,1642
2020,E01025026,1484
2020,E01025027,1615
2020,E01025028,1661
2020,E01025029,2455
2020,E01025030,1921
2020,E01025031,1729
2020,E01025032,1389
2020,E01025033,2149
2020,E01025034,1703
2020,E01025035,1438
2020,E01025036,1573
2020,E01025037,1442
2020,E01025038,1277
2020,E01025039,1169
2020,E01025040,1567
2020,E01025041,1650
2020,E01025042,2253
2020,E01025044,1301
2020,E01025045,1252
2020,E01025046,1216
2020,E01025048,1406
2020,E01025049,1567
2020,E01025050,1505
2020,E01025051,1579
2020,E01025052,1612
2020,E01025053,1513
2020,E01025054,1641
2020,E01025055,1473
2020,E01025056,1235
2020,E01025057,1693
2020,E01025058,1434
2020,E01025059,1737
2020,E01025060,1486
2020,E01025061,1494
2020,E01025062,1617
2020,E01025063,1497
2020,E01025064,1647
2020,E01025065,1707
2020,E01025066,1585
2020,E01025067,1418
2020,E01025068,1535
2020,E01025069,1409
2020,E01025070,1194
2020,E01025071,1299
2020,E01025072,1359
2020,E01025073,1239
2020,E01025074,1337
2020,E01025075,1710
2020,E01025076,1353
2020,E01025077,1345
2020,E01025078,1400
2020,E01025079,1553
2020,E01025080,1654
2020,E01025081,1627
2020,E01025082,1775
2020,E01025083,2285
2020,E01025084,1610
2020,E01033231,3224
2020,E01025085,1409
2020,E01025086,1427
2020,E01025087,1346
2020,E01025088,1079
2020,E01025089,1415
2020,E01025090,1576
2020,E01025091,1624
2020,E01025092,1191
2020,E01025093,2733
2020,E01025094,1397
2020,E01025095,2809
2020,E01025096,1628
2020,E01025097,1541
2020,E01025098,1371
2020,E01025099,1866
2020,E01025100,2368
2020,E01025101,1491
2020,E01025102,1703
2020,E01025103,1336
2020,E01025105,7400
2020,E01025106,2196
2020,E01025107,1667
2020,E01025108,1456
2020,E01025109,1210
2020,E01025110,1619
2020,E01025111,1791
2020,E01025112,1663
2020,E01025113,1578
2020,E01025114,1543
2020,E01025115,1540
2020,E01025116,1284
2020,E01025117,1382
2020,E01025118,1185
2020,E01025119,1500
2020,E01025120,1617
2020,E01025121,2165
2020,E01025122,1715
2020,E01025123,2684
2020,E01025124,1650
2020,E01025125,1563
2020,E01025126,2059
2020,E01025127,1426
2020,E01025128,1443
2020,E01025129,1449
2020,E01025130,2154
2020,E01025131,1634
2020,E01025132,1495
2020,E01025133,1501
2020,E01025136,1698
2020,E01025137,1392
2020,E01025138,1433
2020,E01025139,1745
2020,E01025140,1457
2020,E01025141,1489
2020,E01025142,1437
2020,E01025143,1502
2020,E01025144,1967
2020,E01025145,1524
2020,E01025146,2040
2020,E01025147,1606
2020,E01025148,2074
2020,E01025149,2151
2020,E01025150,1512
2020,E01025151,1647
2020,E01025152,1582
2020,E01025153,1263
2020,E01025154,1329
2020,E01025155,1321
2020,E01025156,1249
2020,E01025157,1131
2020,E01025158,1417
2020,E01025159,1343
2020,E01025160,1394
2020,E01025161,1096
2020,E01025162,1364
2020,E01025163,1352
2020,E01025164,1349
2020,E01025165,1538
2020,E01025166,1209
2020,E01025167,1324
2020,E01025168,1064
2020,E01025169,1228
2020,E01025170,1628
2020,E01025171,1848
2020,E01025172,1444
2020,E01025173,1683
2020,E01033071,1879
2020,E01033072,2567
2020,E01033073,1964
2020,E01025174,1387
2020,E01025175,1464
2020,E01025176,2017
2020,E01025177,1705
2020,E01025178,1778
2020,E01025179,1517
2020,E01025180,1855
2020,E01025181,1543
2020,E01025182,1681
2020,E01025183,1776
2020,E01025184,1907
2020,E01025185,2092
2020,E01025186,1851
2020,E01025187,1623
2020,E01025188,2209
2020,E01025189,1748
2020,E01025190,1580
2020,E01025191,1258
2020,E01025192,1446
2020,E01025193,1264
2020,E01025194,1331
2020,E01025195,1165
2020,E01025196,1637
2020,E01025197,1245
2020,E01025198,1506
2020,E01025199,1777
2020,E01025200,1481
2020,E01025201,1535
2020,E01025202,1362
2020,E01025203,1616
2020,E01025204,1633
2020,E01025205,1416
2020,E01025206,1127
2020,E01025207,1130
2020,E01025208,1170
2020,E01025209,1668
2020,E01025210,1936
2020,E01025211,1383
2020,E01025212,1412
2020,E01025213,1306
2020,E01025214,1382
2020,E01025215,1426
2020,E01025216,2392
2020,E01025217,1763
2020,E01025218,1290
2020,E01025219,1557
2020,E01025220,1655
2020,E01025221,1413
2020,E01025222,1510
2020,E01025223,1390
2020,E01025224,2379
2020,E01025225,1725
2020,E01025226,1513
2020,E01025227,2012
2020,E01025228,1648
2020,E01025229,2507
2020,E01025230,2046
2020,E01025231,1251
2020,E01025232,1493
2020,E01025233,1256
2020,E01025234,1472
2020,E01025235,1803
2020,E01025236,1500
2020,E01025237,1500
2020,E01025238,1466
2020,E01025239,1346
2020,E01025240,1547
2020,E01025241,1535
2020,E01025242,1514
2020,E01025243,1896
2020,E01025244,1655
2020,E01025245,2735
2020,E01025246,1628
2020,E01025247,1763
2020,E01025248,1327
2020,E01025249,938
2020,E01025250,1768
2020,E01025251,1531
2020,E01025252,1322
2020,E01025253,1663
2020,E01025254,1108
2020,E01025255,1486
2020,E01025256,1449
2020,E01025257,1307
2020,E01025258,1423
2020,E01025259,2457
2020,E01025260,1558
2020,E01025261,1270
2020,E01025262,1505
2020,E01025263,1439
2020,E01025264,1391
2020,E01025265,1410
2020,E01025266,1184
2020,E01025267,1328
2020,E01025268,1815
2020,E01025269,1834
2020,E01025270,1535
2020,E01025271,1475
2020,E01025272,2057
2020,E01025273,1222
2020,E01025274,1886
2020,E01025275,1617
2020,E01025276,1845
2020,E01025277,1975
2020,E01025278,2684
2020,E01025279,2140
2020,E01025280,3008
2020,E01025281,1628
2020,E01025282,1652
2020,E01025283,1737
2020,E01025284,1693
2020,E01025285,1345
2020,E01025286,1821
2020,E01025287,2004
2020,E01025288,1818
2020,E01025289,1600
2020,E01025290,1582
2020,E01025291,1229
2020,E01025292,3510
2020,E01025293,2198
2020,E01025294,1979
2020,E01025295,2917
2020,E01025296,2023
2020,E01025297,2163
2020,E01025298,1776
2020,E01025299,1421
2020,E01025300,1025
2020,E01025301,1054
2020,E01025302,1129
2020,E01025303,1272
2020,E01025304,1838
2020,E01025305,1640
2020,E01025306,1951
2020,E01025308,1612
2020,E01025309,1217
2020,E01025310,1484
2020,E01025311,1225
2020,E01025312,1576
2020,E01025313,2316
2020,E01025314,2644
2020,E01033223,2349
2020,E01033224,1207
2020,E01033226,1195
2020,E01025315,1709
2020,E01025316,1628
2020,E01025317,1123
2020,E01025318,1194
2020,E01025319,2091
2020,E01025320,1340
2020,E01025321,1345
2020,E01025322,1517
2020,E01025323,1154
2020,E01025324,1364
2020,E01025325,1673
2020,E01025326,1457
2020,E01025327,1417
2020,E01025328,1464
2020,E01025329,2254
2020,E01025330,1462
2020,E01025331,1341
2020,E01025332,1039
2020,E01025333,1462
2020,E01025334,1859
2020,E01025335,1357
2020,E01025336,1053
2020,E01025337,1474
2020,E01025338,1610
2020,E01025339,2272
2020,E01025340,1449
2020,E01025341,1284
2020,E01025342,1639
2020,E01025343,1568
2020,E01025344,1381
2020,E01025345,1509
2020,E01025346,1636
2020,E01025347,1751
2020,E01025348,1609
2020,E01025349,1449
2020,E01025350,1542
2020,E01025351,2946
2020,E01025352,1471
2020,E01025353,1050
2020,E01025354,2083
2020,E01025355,2433
2020,E01025356,1515
2020,E01025357,1370
2020,E01025358,2265
2020,E01025359,1690
2020,E01025360,2148
2020,E01025361,2035
2020,E01025362,2092
2020,E01025363,1408
2020,E01025364,1373
2020,E01025365,1480
2020,E01025366,1557
2020,E01025367,1877
2020,E01025368,1657
2020,E01025369,1298
2020,E01025370,1193
2020,E01025371,1497
2020,E01025373,1762
2020,E01025374,1481
2020,E01025375,1613
2020,E01025376,2403
